run,number_of_clones,number_of_reads
050001720808_S75_L001.clonotypes.TRA.txt,35954,5769287
590001680101_S148_L002.clonotypes.TRB.txt,17224,3302048
p17_84-1_DNA_S1_L001.clonotypes.TRB.txt,13337,2649200
550001540808_S188_L002.clonotypes.TRA.txt,12762,55651
550002560808_S178_L002.clonotypes.TRB.txt,17991,8266048
670004550808_S6_L001.clonotypes.TRB.txt,17770,4680593
780005040808_S176_L002.clonotypes.TRA.txt,6,10
780004940808_S180_L002.clonotypes.TRA.txt,95625,4367009
670004690808_S191_L002.clonotypes.TRA.txt,159,179
460002230808_S14_L001.clonotypes.TRB.txt,18069,6295824
670005040101_S110_L002.clonotypes.TRB.txt,30703,5444331
p17_48_DNA_S62_L001.clonotypes.TRA.txt,29745,7549012
050001780808_S61_L001.clonotypes.TRB.txt,0,0
250002870808_S103_L002.clonotypes.TRB.txt,11063,284812
340003610808_S9_L001.clonotypes.TRA.txt,17111,6831692
050001190101_S73_L001.clonotypes.TRB.txt,20872,1662187
270001310808_S165_L002.clonotypes.TRB.txt,7029,697689
050001820808_S39_L001.clonotypes.TRB.txt,2,2
780008390101_S30_L001.clonotypes.TRB.txt,14095,4350118
500001920808_S20_L001.clonotypes.TRA.txt,29728,19173166
330000610808_S27_L001.clonotypes.TRB.txt,22679,13795838
780008480101_S17_L001.clonotypes.TRB.txt,17658,5034491
780004820101_S14_L001.clonotypes.TRA.txt,12835,3230652
460000440808_S3_L001.clonotypes.TRA.txt,17273,14594328
550001180808_S115_L002.clonotypes.TRA.txt,17061,5913225
780005180101_S45_L001.clonotypes.TRB.txt,15674,5195007
330000590808_S70_L001.clonotypes.TRB.txt,8343,4773150
690001790808_S29_L001.clonotypes.TRB.txt,20740,1964419
050000070101_S98_L002.clonotypes.TRA.txt,46115,1919273
690002050808_S99_L002.clonotypes.TRA.txt,42606,577103
630002680807_S118_L002.clonotypes.TRA.txt,32133,8541782
580003610101_S121_L002.clonotypes.TRB.txt,16293,5548477
p17_33_DNA_S49_L001.clonotypes.TRA.txt,26208,6246825
670005390101_S126_L002.clonotypes.TRA.txt,42668,3507514
330001710808_S177_L002.clonotypes.TRB.txt,6916,1530242
050000550808_S168_L002.clonotypes.TRB.txt,3713,24207
p17_13_DNA_S29_L001.clonotypes.TRB.txt,23090,3490091
640001970808_S77_L001.clonotypes.TRA.txt,11560,1704773
140000670808_S102_L002.clonotypes.TRB.txt,8404,2841681
690002520808_S19_L001.clonotypes.TRB.txt,43,58
440000040808_S191_L002.clonotypes.TRA.txt,27541,6495725
780001890807_S148_L002.clonotypes.TRA.txt,26212,10553237
460002780101_S137_L002.clonotypes.TRB.txt,41215,3999378
640001870808_S54_L001.clonotypes.TRB.txt,28357,6052726
050000880808_S30_L001.clonotypes.TRA.txt,23,42
640003530808_S2_L001.clonotypes.TRB.txt,0,0
340003790808_S27_L001.clonotypes.TRA.txt,12354,5610016
050001890808_S86_L001.clonotypes.TRA.txt,13484,9411234
050001090101_S72_L001.clonotypes.TRA.txt,36880,3342201
590001280808_S84_L001.clonotypes.TRB.txt,1889,734296
p18_14_DNA_S30_L002.clonotypes.TRA.txt,75878,10102832
460004460808_S144_L002.clonotypes.TRA.txt,45561,5580989
500003380101_S114_L002.clonotypes.TRA.txt,28075,3284458
440003270101_S183_L002.clonotypes.TRA.txt,13246,1668919
140001090101_S55_L001.clonotypes.TRA.txt,31392,3866311
520000800101_S131_L002.clonotypes.TRB.txt,23437,5739899
470000040808_S70_L001.clonotypes.TRB.txt,30085,5222985
730000420808_S25_L001.clonotypes.TRB.txt,11640,1628742
770104440807_S33_L001.clonotypes.TRA.txt,28367,6958273
630000290808_S124_L002.clonotypes.TRA.txt,10597,6369162
640002740808_S24_L001.clonotypes.TRA.txt,34649,1838398
330000440808_S20_L001.clonotypes.TRA.txt,33217,13128370
630002730807_S78_L001.clonotypes.TRB.txt,22419,4580088
640001960808_S69_L001.clonotypes.TRA.txt,27889,2221531
p17_55-1_DNA_S5_L001.clonotypes.TRA.txt,114821,3873215
290000390808_S116_L002.clonotypes.TRB.txt,11909,7857480
780004860101_S35_L001.clonotypes.TRB.txt,21515,4945130
690000430101_S61_L001.clonotypes.TRA.txt,9908,2571927
p17_56_DNA_S68_L001.clonotypes.TRA.txt,73398,5406048
690001010808_S100_L002.clonotypes.TRB.txt,18,28
630003110808_S45_L001.clonotypes.TRA.txt,48288,3313947
210002410808_S177_L002.clonotypes.TRA.txt,56962,1446725
780003320101_S88_L001.clonotypes.TRA.txt,18626,2856967
780008470101_S28_L001.clonotypes.TRA.txt,34400,3798513
580003610808_S66_L001.clonotypes.TRA.txt,2478,25796
CMQ917_S6_L001.clonotypes.TRA.txt,13924,1396755
690001180808_S113_L002.clonotypes.TRA.txt,3,3
730000520101_S143_L002.clonotypes.TRB.txt,15925,4137797
440000860808_S47_L001.clonotypes.TRB.txt,20105,5447375
p17_19_DNA_S35_L001.clonotypes.TRA.txt,86439,5995556
360001400808_S125_L002.clonotypes.TRA.txt,17978,6334173
330002320808_S168_L002.clonotypes.TRB.txt,6273,1910675
050002020808_S115_L002.clonotypes.TRA.txt,13900,814728
500004290808_S32_L001.clonotypes.TRB.txt,2471,4162
340003410808_S34_L001.clonotypes.TRA.txt,13291,5160069
440000850101_S179_L002.clonotypes.TRA.txt,61242,2898725
440001540808_S135_L002.clonotypes.TRB.txt,47511,1692510
460001130808_S159_L002.clonotypes.TRA.txt,22731,431371
630002390807_S109_L002.clonotypes.TRB.txt,17419,10538779
670005070808_S140_L002.clonotypes.TRB.txt,2928,6309
050003450808_S118_L002.clonotypes.TRA.txt,22455,2015042
210000500808_S161_L002.clonotypes.TRB.txt,22179,5577958
440003040101_S181_L002.clonotypes.TRB.txt,6751,5371878
500000140808_S8_L001.clonotypes.TRA.txt,48844,7950933
690001620808_S40_L001.clonotypes.TRB.txt,10408,6325844
050000240808_S85_L001.clonotypes.TRB.txt,11443,1320085
p18_72_DNA_S88_L002.clonotypes.TRB.txt,29711,19653051
330002760808_S93_L001.clonotypes.TRA.txt,274,397
780005130808_S65_L001.clonotypes.TRA.txt,4454,104043
050000050808_S7_L001.clonotypes.TRA.txt,990,1602
690000110808_S116_L002.clonotypes.TRB.txt,3255,19221
460000990808_S191_L002.clonotypes.TRA.txt,23717,261431
330000560808_S77_L001.clonotypes.TRA.txt,17680,9959425
730003500101_S128_L002.clonotypes.TRA.txt,37546,1149285
p18_27_DNA_S43_L002.clonotypes.TRB.txt,9254,17868
590001270808_S83_L001.clonotypes.TRA.txt,4443,13532
590002680808_S71_L001.clonotypes.TRA.txt,10586,527311
340003660808_S15_L001.clonotypes.TRA.txt,48544,5225246
550001450808_S163_L002.clonotypes.TRB.txt,6860,5404455
470001090807_S160_L002.clonotypes.TRB.txt,18026,6634989
p17_39_DNA_S55_L001.clonotypes.TRB.txt,34302,6828560
550000750808_S138_L002.clonotypes.TRA.txt,53642,5553029
p18_22_DNA_S38_L002.clonotypes.TRB.txt,48493,5833962
780008260807_S114_L002.clonotypes.TRB.txt,658,948
590002560808_S82_L001.clonotypes.TRA.txt,22243,1186912
780008480808_S149_L002.clonotypes.TRA.txt,3059,12751
330001790808_S146_L002.clonotypes.TRA.txt,23323,2794162
690000780101_S192_L002.clonotypes.TRB.txt,43839,1657217
460000940808_S112_L002.clonotypes.TRB.txt,1515,3324
780008500808_S147_L002.clonotypes.TRB.txt,11314,4700746
500001210807_S66_L001.clonotypes.TRB.txt,7355,5036840
330002940808_S80_L001.clonotypes.TRB.txt,10316,5483648
630002310807_S126_L002.clonotypes.TRB.txt,28625,6971062
640002870808_S64_L001.clonotypes.TRA.txt,24930,502145
690002080808_S58_L001.clonotypes.TRB.txt,17359,12197950
240101560808_S127_L002.clonotypes.TRA.txt,11646,7817651
730000380808_S24_L001.clonotypes.TRA.txt,4034,9324
640002890808_S49_L001.clonotypes.TRB.txt,29235,4302451
440002110101_S180_L002.clonotypes.TRA.txt,26097,2475186
020000710808_S15_L001.clonotypes.TRB.txt,8579,15734325
500001240808_S115_L002.clonotypes.TRA.txt,15240,8673115
460000690808_S168_L002.clonotypes.TRA.txt,18758,5215110
p17_11_DNA_S27_L001.clonotypes.TRA.txt,54116,6215872
780003930808_S76_L001.clonotypes.TRA.txt,8453,699047
540003680808_S1_L001.clonotypes.TRA.txt,19638,4933542
550001890808_S98_L002.clonotypes.TRA.txt,1,1
630002100808_S50_L001.clonotypes.TRB.txt,42052,6119088
670005090808_S180_L002.clonotypes.TRA.txt,37,40
210002010808_S128_L002.clonotypes.TRB.txt,34001,3102991
780005120808_S143_L002.clonotypes.TRB.txt,0,0
640002840808_S16_L001.clonotypes.TRA.txt,28281,3231886
550002480808_S170_L002.clonotypes.TRB.txt,9159,5894419
330001930808_S98_L002.clonotypes.TRA.txt,21573,159179
580002170808_S67_L001.clonotypes.TRB.txt,1615,3249
550001610808_S148_L002.clonotypes.TRB.txt,22301,2444908
780005280101_S44_L001.clonotypes.TRB.txt,27468,4596883
780005010101_S20_L001.clonotypes.TRA.txt,20203,2531548
590002150101_S172_L002.clonotypes.TRB.txt,42737,4180834
770102250807_S100_L002.clonotypes.TRB.txt,9766,4100340
500000950808_S26_L001.clonotypes.TRA.txt,31999,5031502
460001120808_S104_L002.clonotypes.TRB.txt,8272,140404
640002150808_S95_L001.clonotypes.TRA.txt,14527,938338
500004290808_S32_L001.clonotypes.TRA.txt,23358,84490
780000840101_S38_L001.clonotypes.TRB.txt,13362,4181678
670005550808_S7_L001.clonotypes.TRA.txt,10439,7610088
780004770101_S31_L001.clonotypes.TRA.txt,30168,3232857
780008500808_S147_L002.clonotypes.TRA.txt,29820,7856730
440003630101_S184_L002.clonotypes.TRB.txt,9763,3794311
440000310808_S151_L002.clonotypes.TRA.txt,65397,3753442
500003850808_S39_L001.clonotypes.TRA.txt,0,0
260002180807_S6_L001.clonotypes.TRB.txt,3784,23202
260000320807_S144_L002.clonotypes.TRB.txt,3306,108911
470002830808_S69_L001.clonotypes.TRB.txt,9964,4324180
050001490807_S113_L002.clonotypes.TRB.txt,945,2058
540002790807_S58_L001.clonotypes.TRA.txt,16517,6936036
330002760808_S93_L001.clonotypes.TRB.txt,258,440
730003910808_S67_L001.clonotypes.TRA.txt,33237,4793630
590002670808_S70_L001.clonotypes.TRA.txt,113,185
730000910808_S33_L001.clonotypes.TRA.txt,31871,1834055
p17_50_DNA_S63_L001.clonotypes.TRA.txt,55788,4523887
520001830101_S107_L002.clonotypes.TRA.txt,23387,3881342
050002120808_S57_L001.clonotypes.TRA.txt,18779,464570
020000010808_S3_L001.clonotypes.TRB.txt,4324,623811
460000280808_S4_L001.clonotypes.TRA.txt,22357,7211626
640002870808_S64_L001.clonotypes.TRB.txt,23570,500239
780008370101_S29_L001.clonotypes.TRA.txt,31776,3989352
210002010808_S128_L002.clonotypes.TRA.txt,42376,1557364
250002700101_S149_L002.clonotypes.TRA.txt,5,5
770102010807_S96_L002.clonotypes.TRA.txt,6956,7067489
050001920808_S78_L001.clonotypes.TRA.txt,19109,1845742
550002630808_S125_L002.clonotypes.TRA.txt,30427,6474567
520001650808_S59_L001.clonotypes.TRA.txt,5959,28329
050002120808_S57_L001.clonotypes.TRB.txt,6593,49768
500002020808_S16_L001.clonotypes.TRB.txt,9094,7981080
270000580808_S87_L001.clonotypes.TRB.txt,13884,2885724
250002800101_S165_L002.clonotypes.TRA.txt,34034,2416587
260000320807_S144_L002.clonotypes.TRA.txt,7109,571062
050001290101_S112_L002.clonotypes.TRB.txt,17415,4796246
630000420807_S10_L001.clonotypes.TRB.txt,3392,333046
p17_42-2_DNA_S16_L001.clonotypes.TRB.txt,32321,2877776
460002780808_S19_L001.clonotypes.TRB.txt,4103,12452
500002190807_S8_L001.clonotypes.TRB.txt,11005,11650145
050000520808_S26_L001.clonotypes.TRA.txt,5,7
330000640808_S26_L001.clonotypes.TRA.txt,17295,7315357
440002200808_S159_L002.clonotypes.TRA.txt,91829,2730062
340003610808_S9_L001.clonotypes.TRB.txt,6879,2922196
050001190101_S73_L001.clonotypes.TRA.txt,34840,1637151
050000070808_S18_L001.clonotypes.TRB.txt,2887,6649
500000580808_S93_L001.clonotypes.TRA.txt,22869,4154757
p17_78-2_DNA_S11_L001.clonotypes.TRA.txt,23519,2189198
020000190808_S27_L001.clonotypes.TRB.txt,16977,6942203
540002240808_S91_L001.clonotypes.TRA.txt,8606,3108580
670005360808_S163_L002.clonotypes.TRB.txt,6264,7728403
640002010808_S78_L001.clonotypes.TRA.txt,34583,2314590
690000110808_S116_L002.clonotypes.TRA.txt,13237,136028
440000650808_S175_L002.clonotypes.TRA.txt,48140,1191910
670004880808_S170_L002.clonotypes.TRB.txt,2,2
p17_65_DNA_S77_L001.clonotypes.TRB.txt,26319,2584565
360001430808_S181_L002.clonotypes.TRB.txt,13691,6185027
050000240808_S85_L001.clonotypes.TRA.txt,27388,2763646
050000010101_S97_L002.clonotypes.TRA.txt,30230,4012491
550000620101_S139_L002.clonotypes.TRA.txt,49849,5237491
540002590808_S137_L002.clonotypes.TRA.txt,11871,10462592
330002050808_S96_L001.clonotypes.TRA.txt,7175,51990
440000470808_S95_L001.clonotypes.TRB.txt,576,860
050000750808_S77_L001.clonotypes.TRA.txt,1190,1921
670004580808_S1_L001.clonotypes.TRB.txt,1478,2417
690001180808_S113_L002.clonotypes.TRB.txt,3,4
460000110808_S7_L001.clonotypes.TRA.txt,28502,13642748
p17_77-1_DNA_S4_L001.clonotypes.TRB.txt,10388,773423
630003100808_S49_L001.clonotypes.TRB.txt,31618,4118545
020003020808_S91_L001.clonotypes.TRA.txt,26695,5986071
050000070101_S98_L002.clonotypes.TRB.txt,34221,2904343
440003040808_S6_L001.clonotypes.TRA.txt,2316,19219
050000320101_S83_L001.clonotypes.TRA.txt,36726,3380475
630002570807_S187_L002.clonotypes.TRB.txt,10049,4011756
440003270808_S38_L001.clonotypes.TRA.txt,21,24
330003330808_S166_L002.clonotypes.TRA.txt,30138,4950830
690000090808_S154_L002.clonotypes.TRA.txt,28254,1024587
780005280101_S44_L001.clonotypes.TRA.txt,35810,3309618
050002170101_S126_L002.clonotypes.TRA.txt,20672,3046176
400004360808_S190_L002.clonotypes.TRA.txt,58720,7230018
780001680807_S170_L002.clonotypes.TRA.txt,27854,4470113
050000610808_S31_L001.clonotypes.TRB.txt,203,332
690001150808_S16_L001.clonotypes.TRA.txt,29973,7052040
p17_5_DNA_S21_L001.clonotypes.TRA.txt,186328,7412133
540001360808_S35_L001.clonotypes.TRB.txt,555,995
780002090808_S51_L001.clonotypes.TRA.txt,3143,11722
780005010101_S20_L001.clonotypes.TRB.txt,14764,7011263
050001030808_S28_L001.clonotypes.TRB.txt,9576,9195617
780004490807_S132_L002.clonotypes.TRA.txt,555,1221
730001590808_S57_L001.clonotypes.TRA.txt,30492,6007763
640002340808_S32_L001.clonotypes.TRB.txt,15522,2318554
670005360808_S163_L002.clonotypes.TRA.txt,15514,10264326
440003040808_S6_L001.clonotypes.TRB.txt,433,1555
640003080808_S29_L001.clonotypes.TRA.txt,10583,1435030
210003070808_S84_L001.clonotypes.TRA.txt,16754,2082871
p17_36_DNA_S52_L001.clonotypes.TRA.txt,32223,6364229
550002620808_S172_L002.clonotypes.TRB.txt,18373,6148934
p18_75_DNA_S91_L002.clonotypes.TRA.txt,218578,16025609
260001990807_S22_L001.clonotypes.TRA.txt,1914,3151
780004080807_S53_L001.clonotypes.TRA.txt,15238,4543825
640002780101_S53_L001.clonotypes.TRB.txt,28445,3913894
230003050807_S61_L001.clonotypes.TRA.txt,44,75
210002460808_S126_L002.clonotypes.TRA.txt,24599,4705141
780008260807_S114_L002.clonotypes.TRA.txt,1169,1540
440000470808_S95_L001.clonotypes.TRA.txt,2267,3692
p17_43_DNA_S58_L001.clonotypes.TRA.txt,78667,3157236
690000120808_S50_L001.clonotypes.TRB.txt,11367,9929207
780008310807_S98_L002.clonotypes.TRB.txt,148,228
050002030808_S38_L001.clonotypes.TRA.txt,3428,10907939
730003500101_S128_L002.clonotypes.TRB.txt,27890,1021581
340003490808_S1_L001.clonotypes.TRA.txt,81571,4659281
260004180808_S94_L001.clonotypes.TRB.txt,11572,1339598
670004880808_S170_L002.clonotypes.TRA.txt,0,0
590002640808_S93_L001.clonotypes.TRA.txt,968,2108
050000050808_S7_L001.clonotypes.TRB.txt,156,236
050000930101_S107_L002.clonotypes.TRB.txt,17101,4340341
050000600101_S102_L002.clonotypes.TRA.txt,33271,3446473
050002210808_S155_L002.clonotypes.TRA.txt,1384,2209
240101560808_S127_L002.clonotypes.TRB.txt,5440,6027475
770102010807_S96_L002.clonotypes.TRB.txt,3036,3321816
540002400808_S41_L001.clonotypes.TRB.txt,3378,11422923
210002140808_S142_L002.clonotypes.TRA.txt,24376,5829960
460002780101_S137_L002.clonotypes.TRA.txt,55975,2735351
440000850101_S179_L002.clonotypes.TRB.txt,39459,4232027
590004410101_S163_L002.clonotypes.TRB.txt,32959,4644501
400000250808_S126_L002.clonotypes.TRA.txt,55776,7732392
590001680808_S90_L001.clonotypes.TRA.txt,94,144
440000300808_S78_L001.clonotypes.TRA.txt,5657,6397244
730001590808_S57_L001.clonotypes.TRB.txt,14941,4241345
210002270101_S70_L001.clonotypes.TRB.txt,29344,4197826
780005080808_S161_L002.clonotypes.TRB.txt,8750,219803
050003450808_S118_L002.clonotypes.TRB.txt,9839,1254596
p18_9_DNA_S25_L002.clonotypes.TRA.txt,134487,17927372
250002500808_S111_L002.clonotypes.TRB.txt,12179,5203174
360001380808_S173_L002.clonotypes.TRA.txt,12853,6790851
550001450808_S163_L002.clonotypes.TRA.txt,8969,2111204
550001670808_S187_L002.clonotypes.TRA.txt,45938,2937209
550002620808_S172_L002.clonotypes.TRA.txt,25032,4201097
460000110808_S7_L001.clonotypes.TRB.txt,16761,10259526
330000440808_S20_L001.clonotypes.TRB.txt,16061,10741122
640002200808_S81_L001.clonotypes.TRA.txt,11692,5617112
630003300808_S53_L001.clonotypes.TRA.txt,49922,3968221
640002170808_S168_L002.clonotypes.TRA.txt,18,26
050002120101_S125_L002.clonotypes.TRA.txt,22122,3604133
330002300807_S146_L002.clonotypes.TRA.txt,2168,3096
780004510808_S136_L002.clonotypes.TRA.txt,4498,10814
770101150807_S159_L002.clonotypes.TRA.txt,34373,5517154
540002780808_S6_L001.clonotypes.TRB.txt,221,394
050000010101_S97_L002.clonotypes.TRB.txt,20414,5347782
780000760101_S36_L001.clonotypes.TRB.txt,19677,5662342
p17_25_DNA_S41_L001.clonotypes.TRA.txt,78975,5060818
540003420101_S160_L002.clonotypes.TRB.txt,16725,772336
590003790808_S94_L001.clonotypes.TRB.txt,431,1485
340003500808_S2_L001.clonotypes.TRA.txt,21298,5638237
p18_22_DNA_S38_L002.clonotypes.TRA.txt,67893,4226667
020000360808_S102_L002.clonotypes.TRB.txt,18453,3935818
p17_31_DNA_S47_L001.clonotypes.TRB.txt,34052,5949168
p17_43_DNA_S58_L001.clonotypes.TRB.txt,43501,3205178
440002980808_S54_L001.clonotypes.TRB.txt,936,2575
630003000808_S52_L001.clonotypes.TRA.txt,27572,2911843
270000040808_S103_L002.clonotypes.TRA.txt,15292,974234
780005300808_S134_L002.clonotypes.TRA.txt,5321,43950
340003360808_S30_L001.clonotypes.TRB.txt,3173,97056
050000340808_S84_L001.clonotypes.TRB.txt,4802,20178
230003440807_S173_L002.clonotypes.TRA.txt,46492,4271022
210003070808_S84_L001.clonotypes.TRB.txt,12855,4902255
p18_3_DNA_S19_L002.clonotypes.TRB.txt,29385,2764605
730003130808_S38_L001.clonotypes.TRB.txt,8999,5804008
330002110808_S88_L001.clonotypes.TRA.txt,48024,4830568
540001160808_S67_L001.clonotypes.TRB.txt,462,900
p17_60_DNA_S72_L001.clonotypes.TRB.txt,35354,3810578
440002200808_S159_L002.clonotypes.TRB.txt,45348,2977391
p17_84-1_DNA_S1_L001.clonotypes.TRA.txt,22409,1709928
270000040808_S103_L002.clonotypes.TRB.txt,10857,1475640
540003550808_S2_L001.clonotypes.TRB.txt,3505,4517998
580001560101_S97_L002.clonotypes.TRB.txt,14174,4821137
630001500808_S118_L002.clonotypes.TRA.txt,12369,8724734
p17_20_DNA_S36_L001.clonotypes.TRA.txt,79428,11158435
640002340808_S32_L001.clonotypes.TRA.txt,26172,1528391
670004820808_S171_L002.clonotypes.TRB.txt,87,130
550000660808_S156_L002.clonotypes.TRB.txt,22422,5963385
p17_50_DNA_S63_L001.clonotypes.TRB.txt,34990,5000573
780004770101_S31_L001.clonotypes.TRB.txt,22280,4976281
270000060808_S119_L002.clonotypes.TRB.txt,17211,1746543
500000230808_S41_L001.clonotypes.TRB.txt,5823,72302
780002510808_S91_L001.clonotypes.TRA.txt,639,1064
780005130808_S65_L001.clonotypes.TRB.txt,1356,8462
590004310101_S132_L002.clonotypes.TRA.txt,25585,5494082
730003150808_S37_L001.clonotypes.TRA.txt,23607,11626607
050001750101_S117_L002.clonotypes.TRB.txt,18519,3229678
400000250808_S126_L002.clonotypes.TRB.txt,19349,5076770
550003360807_S62_L001.clonotypes.TRB.txt,10128,7713170
210002050808_S110_L002.clonotypes.TRA.txt,26855,6034099
280002450807_S131_L002.clonotypes.TRA.txt,28002,391569
140003720101_S57_L001.clonotypes.TRB.txt,18608,5310575
500003530808_S38_L001.clonotypes.TRA.txt,13069,222691
550003210807_S54_L001.clonotypes.TRB.txt,19651,5532581
780000760101_S36_L001.clonotypes.TRA.txt,26399,3829055
330002800101_S174_L002.clonotypes.TRB.txt,29249,4565893
330000560808_S77_L001.clonotypes.TRB.txt,7775,6929683
p17_67_DNA_S79_L001.clonotypes.TRB.txt,16021,2544737
690001370808_S32_L001.clonotypes.TRB.txt,14813,620566
250002800101_S165_L002.clonotypes.TRB.txt,23724,3029977
330000540808_S65_L001.clonotypes.TRB.txt,14452,117828
p17_14_DNA_S30_L001.clonotypes.TRB.txt,13217,2638325
p17_16_DNA_S32_L001.clonotypes.TRB.txt,45353,4882078
050000540808_S31_L001.clonotypes.TRB.txt,115,146
780005180101_S45_L001.clonotypes.TRA.txt,21285,3777418
330000390808_S24_L001.clonotypes.TRB.txt,8640,4500946
780005120808_S143_L002.clonotypes.TRA.txt,0,0
540001160101_S152_L002.clonotypes.TRB.txt,19786,5105350
910000140808_S123_L002.clonotypes.TRA.txt,115670,8354114
210000660808_S157_L002.clonotypes.TRB.txt,19373,4362548
590004410808_S96_L001.clonotypes.TRB.txt,69,119
210000170808_S167_L002.clonotypes.TRB.txt,0,0
330001660101_S170_L002.clonotypes.TRA.txt,26005,4046314
330002060808_S122_L002.clonotypes.TRB.txt,6419,6245539
590002180101_S108_L002.clonotypes.TRA.txt,30539,3438112
540002400808_S41_L001.clonotypes.TRA.txt,7484,13916088
540003420101_S160_L002.clonotypes.TRA.txt,22530,702174
780008470101_S28_L001.clonotypes.TRB.txt,22577,5572177
670005090101_S142_L002.clonotypes.TRB.txt,24928,5035258
330002550808_S121_L002.clonotypes.TRB.txt,36,46
p18_25_DNA_S41_L002.clonotypes.TRB.txt,36721,20901447
340003440808_S37_L001.clonotypes.TRB.txt,3292,26987
470001040807_S112_L002.clonotypes.TRB.txt,16818,7943783
500002190807_S8_L001.clonotypes.TRA.txt,17900,8516221
260002990101_S12_L001.clonotypes.TRA.txt,43744,1664918
440000480808_S94_L001.clonotypes.TRB.txt,2441,5809
500003700808_S42_L001.clonotypes.TRA.txt,5668,3603857
670004540808_S9_L001.clonotypes.TRB.txt,17586,4939244
500001240808_S115_L002.clonotypes.TRB.txt,7762,7376003
p18_4_DNA_S20_L002.clonotypes.TRB.txt,76663,4474966
330000980808_S188_L002.clonotypes.TRA.txt,15921,954708
520004270101_S123_L002.clonotypes.TRB.txt,9405,5307741
260003040807_S186_L002.clonotypes.TRB.txt,12,14
640000670101_S168_L002.clonotypes.TRB.txt,16947,2540861
540003610808_S18_L001.clonotypes.TRB.txt,697,34680
630002680807_S118_L002.clonotypes.TRB.txt,11304,3423261
210002270101_S70_L001.clonotypes.TRA.txt,46013,2993074
050001070808_S161_L002.clonotypes.TRB.txt,1041,2873
470002740808_S72_L001.clonotypes.TRA.txt,25830,3515764
050000750808_S77_L001.clonotypes.TRB.txt,148,214
440002150807_S183_L002.clonotypes.TRA.txt,5540,9171
780002140101_S94_L001.clonotypes.TRB.txt,20907,3512977
050001490807_S113_L002.clonotypes.TRA.txt,4456,16834
780005200808_S62_L001.clonotypes.TRB.txt,4,5
050000550808_S168_L002.clonotypes.TRA.txt,13419,140096
p17_7_DNA_S23_L001.clonotypes.TRA.txt,47570,6762035
690000060101_S60_L001.clonotypes.TRA.txt,35588,2670725
550002580808_S133_L002.clonotypes.TRB.txt,50889,3300864
050002020808_S115_L002.clonotypes.TRB.txt,6316,859477
690001050808_S122_L002.clonotypes.TRB.txt,10973,7649318
780008440808_S164_L002.clonotypes.TRB.txt,7728,179238
670004610808_S157_L002.clonotypes.TRA.txt,46863,3983506
550001670808_S187_L002.clonotypes.TRB.txt,30061,4178576
470001440807_S171_L002.clonotypes.TRA.txt,16338,3653750
730000520101_S143_L002.clonotypes.TRA.txt,22043,2157053
330003110808_S81_L001.clonotypes.TRA.txt,15667,3125008
640003520808_S89_L001.clonotypes.TRA.txt,14580,199981
470002740808_S72_L001.clonotypes.TRB.txt,18288,4651043
270001310808_S165_L002.clonotypes.TRA.txt,9380,444237
550001600808_S117_L002.clonotypes.TRB.txt,15712,1864860
690000780101_S192_L002.clonotypes.TRA.txt,116025,2764962
640002760808_S48_L001.clonotypes.TRB.txt,12972,3611437
640003530808_S2_L001.clonotypes.TRA.txt,0,0
780004080807_S53_L001.clonotypes.TRB.txt,11407,6056339
580001560101_S97_L002.clonotypes.TRA.txt,26461,4543166
630002590808_S107_L002.clonotypes.TRB.txt,14243,15075449
550003350807_S38_L001.clonotypes.TRA.txt,12654,5880670
730003910808_S67_L001.clonotypes.TRB.txt,20659,4691504
780000840101_S38_L001.clonotypes.TRA.txt,17559,2854086
640002780101_S53_L001.clonotypes.TRA.txt,40382,3409366
340003570808_S7_L001.clonotypes.TRB.txt,17157,2368740
640002710808_S94_L001.clonotypes.TRB.txt,32583,4394246
260002150808_S40_L001.clonotypes.TRA.txt,4427,475594
260001450807_S180_L002.clonotypes.TRA.txt,1270,1729
400000180808_S166_L002.clonotypes.TRB.txt,37077,3740906
580001990808_S59_L001.clonotypes.TRA.txt,11885,4254022
050001030808_S28_L001.clonotypes.TRA.txt,30345,21182999
340003750808_S22_L001.clonotypes.TRB.txt,6702,3126138
250003110808_S100_L002.clonotypes.TRA.txt,59892,10500543
630002270807_S184_L002.clonotypes.TRB.txt,19474,1221209
p17_44_DNA_S59_L001.clonotypes.TRA.txt,85099,6216140
050002040808_S59_L001.clonotypes.TRA.txt,2517,5736
270000080807_S15_L001.clonotypes.TRB.txt,16835,5572821
330001930808_S98_L002.clonotypes.TRB.txt,3803,10724
230003070807_S37_L001.clonotypes.TRA.txt,40516,3509388
630001530808_S119_L002.clonotypes.TRA.txt,36547,1273538
780003220808_S28_L001.clonotypes.TRB.txt,5699,4494229
690000430101_S61_L001.clonotypes.TRB.txt,7433,3957727
780004000807_S5_L001.clonotypes.TRB.txt,9892,1910398
670005540808_S17_L001.clonotypes.TRB.txt,8904,282195
210004080101_S67_L001.clonotypes.TRB.txt,31394,4917250
540002980808_S25_L001.clonotypes.TRB.txt,1517,414341
330000540808_S65_L001.clonotypes.TRA.txt,27418,317805
140001090101_S55_L001.clonotypes.TRB.txt,21024,3940442
p18_20_DNA_S36_L002.clonotypes.TRA.txt,113791,1832001
050000880808_S30_L001.clonotypes.TRB.txt,44,64
780004530808_S166_L002.clonotypes.TRB.txt,454,851
MPS419_S2_L001.clonotypes.TRA.txt,11133,1138590
