sample_name	feature frequency	cohorts	features
KHBR20-00090	0.0053	AB_acute	AB_features
INCOV023-CV-3	0.00505	AB_recovered	AB_features
860011249	0.0069	AB_recovered	AB_features
ADIRP0002417	0.00505	AB_recovered	AB_features
INCOV049-BL-3	0.0053	FMBA_healthy	AB_features
BS-GN-0004-T0-replacement	0.0034	AB_acute	AB_features
BS-HS-34	0.00585	AB_acute	AB_features
KHBR20-00125	0.0063	AB_acute	AB_features
ADIRP0002444	0.00845	AB_exposed	AB_features
KH20-11650	0.00535	AB_acute	AB_features
860011323	0.0056	AB_acute	AB_features
BS-HS-0176	0.00545	AB_acute	AB_features
BS-GIGI_25-replacement	0.0044	AB_acute	AB_features
BS-GIGI_16-replacement	0.0066	AB_acute	AB_features
1566449BW	0.0056	AB_recovered	AB_features
BS-GIGI_70-replacement	0.00525	AB_acute	AB_features
4251BW	0.0054	AB_recovered	AB_features
KH20-11292	0.00455	AB_acute	AB_features
BS-GIGI_43-replacement	0.00715	AB_acute	AB_features
KH20-09728	0.0047	AB_acute	AB_features
INCOV030-AC-3	0.00805	AB_acute	AB_features
860011309	0.00445	AB_acute	AB_features
ADIRP0000115	0.00345	AB_exposed	AB_features
1056	0.00735	AB_acute	AB_features
BS-EQ-28-T1-replacement	0.00405	AB_acute	AB_features
KH20-09702	0.007	AB_acute	AB_features
860011230	0.0067	AB_acute	AB_features
1253-DSGV-556	0.00715	AB_acute	AB_features
INCOV076-BL-3	0.0056	FMBA_healthy	AB_features
INCOV006-BL-5	0.00645	FMBA_healthy	AB_features
550042599	0.00695	AB_acute	AB_features
KH20-09988	0.00575	AB_acute	AB_features
ADIRP0001079	0.0046	AB_recovered	AB_features
844960BW	0.0037	AB_recovered	AB_features
550042515	0.00455	AB_acute	AB_features
ADIRP0000258	0.0059	AB_recovered	AB_features
KHBR20-00183	0.0075	AB_acute	AB_features
KH20-09751	0.00445	AB_acute	AB_features
INCOV025-AC-3	0.0058	AB_acute	AB_features
1005	0.00535	AB_acute	AB_features
860011263	0.0077	AB_recovered	AB_features
INCOV063-BL-3	0.00445	FMBA_healthy	AB_features
KH20-09668	0.00465	AB_acute	AB_features
KH20-09957	0.0051	AB_acute	AB_features
BS-GIGI_59-replacement	0.0058	AB_acute	AB_features
KHBR20-00200	0.00615	AB_acute	AB_features
ADIRP0002184	0.0065	AB_recovered	AB_features
983-MG-1060	0.0045	AB_acute	AB_features
860011221	0.00425	AB_acute	AB_features
KH20-09713	0.00585	AB_acute	AB_features
1047	0.00595	AB_acute	AB_features
ADIRP0001325	0.00385	AB_recovered	AB_features
INCOV087-BL-3	0.00505	FMBA_healthy	AB_features
860011318	0.0053	AB_acute	AB_features
BS-EQ-0026-T0-replacement	0.00645	AB_acute	AB_features
INCOV019-AC-5	0.00425	AB_acute	AB_features
INCOV069-AC-3	0.00505	AB_acute	AB_features
KH20-09946	0.00545	AB_acute	AB_features
KH20-09679	0.0045	AB_acute	AB_features
KH20-11638	0.0039	AB_acute	AB_features
BS-HS-164	0.0054	AB_acute	AB_features
BS-EQ-31-T0-replacement	0.0054	AB_acute	AB_features
860011497	0.005	AB_acute	AB_features
1014	0.0057	AB_acute	AB_features
KH20-09740	0.00525	AB_acute	AB_features
KH20-11701	0.00435	AB_acute	AB_features
KH20-09999	0.00425	AB_acute	AB_features
BS-HS-0200	0.0076	AB_acute	AB_features
KH20-11814	0.0025	AB_acute	AB_features
860011287	0.00355	AB_acute	AB_features
BS-HS-191	0.0048	AB_acute	AB_features
860011462	0.004	AB_acute	AB_features
1328-CM-933	0.00395	AB_acute	AB_features
KHBR20-00167	0.0057	AB_acute	AB_features
INCOV056-AC-3	0.00655	AB_acute	AB_features
KHBR20-00081	0.0039	AB_acute	AB_features
860011258	0.0051	AB_recovered	AB_features
KH20-09739	0.0038	AB_acute	AB_features
KHBR20-00134	0.00765	AB_acute	AB_features
INCOV043-AC-3	0.00425	AB_acute	AB_features
BS-EQ-0024-T0-replacement	0.008	AB_acute	AB_features
KH20-11641	0.0061	AB_acute	AB_features
1566913BW	0.00515	AB_recovered	AB_features
BS-EQ-33-T0-replacement	0.00285	AB_acute	AB_features
860011115	0.0059	AB_acute	AB_features
ADIRP0000045	0.0061	AB_recovered	AB_features
860011259	0.0068	AB_recovered	AB_features
550043908	0.0038	AB_acute	AB_features
KHBR20-00080	0.00735	AB_acute	AB_features
550041393	0.00355	AB_acute	AB_features
BS-HS-77	0.00665	AB_acute	AB_features
KHBR20-00166	0.0043	AB_acute	AB_features
1566746BW	0.002	AB_recovered	AB_features
BS-EQ-35-T0-replacement	0.0073	AB_acute	AB_features
550042631	0.0045	AB_acute	AB_features
INCOV062-AC-3	0.00535	AB_acute	AB_features
INCOV012-AC-5	0.0052	AB_acute	AB_features
860011463	0.0039	AB_acute	AB_features
860011286	0.00275	AB_acute	AB_features
KH20-11815	0.00495	AB_acute	AB_features
1566319BW	0.00535	AB_recovered	AB_features
BS-HS-190	0.00535	AB_acute	AB_features
860011114	0.0056	AB_acute	AB_features
KH20-11640	0.0046	AB_acute	AB_features
550043167	0.00565	AB_acute	AB_features
INCOV031-BL-3	0.0058	FMBA_healthy	AB_features
KHBR20-00135	0.004	AB_acute	AB_features
BS-EQ-0024-T1-replacement	0.00555	AB_acute	AB_features
INCOV007-AC-5	0.01265	AB_acute	AB_features
1566515BW	0.00545	AB_recovered	AB_features
INCOV077-AC-3	0.0049	AB_acute	AB_features
KH20-09738	0.00545	AB_acute	AB_features
BS-EQ-33-T1-replacement	0.004	AB_acute	AB_features
BS-GIGI_58-replacement	0.00585	AB_acute	AB_features
860011319	0.00265	AB_acute	AB_features
KH20-09712	0.0062	AB_acute	AB_features
1046	0.0028	AB_acute	AB_features
ADIRP0001427	0.0068	AB_acute	AB_features
550043971	0.00585	AB_acute	AB_features
860011220	0.00395	AB_acute	AB_features
BS-EQ-37-T0-replacement	0.0026	AB_acute	AB_features
KHBR20-00201	0.00605	AB_acute	AB_features
BS-GIGI_94-replacement	0.00605	AB_acute	AB_features
KHBR20-00193	0.00435	AB_acute	AB_features
BS-HS-0201	0.0061	AB_acute	AB_features
KH20-09998	0.00515	AB_acute	AB_features
1015	0.0048	AB_acute	AB_features
KH20-11700	0.00525	AB_acute	AB_features
KH20-09741	0.00325	AB_acute	AB_features
860011449	0.0031	AB_acute	AB_features
ADIRP0002514	0.00525	AB_acute	AB_features
BS-HS-82	0.00295	AB_acute	AB_features
860011496	0.00505	AB_acute	AB_features
860011395	0.00405	AB_acute	AB_features
KH20-09947	0.005	AB_acute	AB_features
KH20-11639	0.0039	AB_acute	AB_features
KH20-09678	0.0068	AB_acute	AB_features
550043986	0.0056	AB_acute	AB_features
550040521	0.00795	AB_acute	AB_features
KH20-11642	0.00295	AB_acute	AB_features
KHBR20-00137	0.00635	AB_acute	AB_features
860011116	0.0032	AB_acute	AB_features
550042447	0.00225	AB_acute	AB_features
860011208	0.00485	AB_acute	AB_features
860011284	0.00605	AB_acute	AB_features
INCOV059-BL-3	0.005	FMBA_healthy	AB_features
KHBR20-00164	0.0055	AB_acute	AB_features
KHBR20-00082	0.0046	AB_acute	AB_features
BS-EQ-33-T3-replacement	0.00425	AB_acute	AB_features
BS-GIGI_69-replacement	0.00485	AB_acute	AB_features
KH20-09945	0.00665	AB_acute	AB_features
860011494	0.0032	AB_acute	AB_features
550043920	0.0059	AB_acute	AB_features
ADIRP0001152	0.00485	AB_recovered	AB_features
KH20-09743	0.00355	AB_acute	AB_features
INCOV016-BL-5	0.00445	FMBA_healthy	AB_features
INCOV066-BL-3	0.00525	FMBA_healthy	AB_features
KH20-11702	0.0071	AB_acute	AB_features
1017	0.00505	AB_acute	AB_features
BS-HS-80	0.00435	AB_acute	AB_features
BS-GIGI_96-replacement	0.00615	AB_acute	AB_features
BS-HS-0203	0.00395	AB_acute	AB_features
KHBR20-00191	0.00495	AB_acute	AB_features
860011348	0.0051	AB_acute	AB_features
ADIRP0000423	0.00425	AB_recovered	AB_features
KHBR20-00203	0.00535	AB_acute	AB_features
BS-GN-0011-T0-replacement	0.0058	AB_acute	AB_features
KH20-11668	0.00355	AB_acute	AB_features
INCOV035-AC-3	0.0069	AB_acute	AB_features
BS-EQ-39-T0-replacement	0.00735	AB_acute	AB_features
860011222	0.0086	AB_acute	AB_features
550043973	0.0052	AB_acute	AB_features
1044	0.00925	AB_acute	AB_features
KH20-09710	0.00295	AB_acute	AB_features
INCOV073-BL-3	0.0075	FMBA_healthy	AB_features
INCOV003-BL-5	0.00725	FMBA_healthy	AB_features
BS-GIGI_68-replacement	0.0036	AB_acute	AB_features
860011349	0.0026	AB_acute	AB_features
KHBR20-00190	0.0054	AB_acute	AB_features
BS-HS-0202	0.0063	AB_acute	AB_features
KHBR20-00076	0.0022	AB_acute	AB_features
KH20-11703	0.00365	AB_acute	AB_features
KH20-09742	0.00505	AB_acute	AB_features
1016	0.0062	AB_acute	AB_features
BS-EQ-0028-T0-replacement	0.0045	AB_acute	AB_features
INCOV052-BL-3	0.0057	FMBA_healthy	AB_features
BS-HS-166	0.0027	AB_acute	AB_features
860011495	0.00605	AB_acute	AB_features
3765BW	0.00505	AB_recovered	AB_features
ADIRP0000106	0.00505	AB_recovered	AB_features
964229BW	0.00485	AB_recovered	AB_features
1045	0.00605	AB_acute	AB_features
KH20-09711	0.004	AB_acute	AB_features
860011223	0.00555	AB_acute	AB_features
KHBR20-00202	0.0037	AB_acute	AB_features
ADIRP0000422	0.0038	AB_acute	AB_features
INCOV047-BL-3	0.0043	FMBA_healthy	AB_features
KH20-11669	0.00425	AB_acute	AB_features
110047437	0.0037	AB_acute	AB_features
860011209	0.00575	AB_acute	AB_features
860011117	0.0043	AB_acute	AB_features
ADIRP0001234	0.006	AB_acute	AB_features
INCOV008-BL-5	0.00495	FMBA_healthy	AB_features
INCOV078-BL-3	0.00575	FMBA_healthy	AB_features
KHBR20-00136	0.00525	AB_acute	AB_features
INCOV007-CV-3	0.0055	AB_recovered	AB_features
KH20-11643	0.00515	AB_acute	AB_features
860011330	0.0051	AB_acute	AB_features
1566512BW	0.0057	AB_recovered	AB_features
INCOV012-CV-3	0.004	AB_recovered	AB_features
KHBR20-00083	0.00625	AB_acute	AB_features
550041390	0.0024	AB_acute	AB_features
ADIR0000014	0.00455	AB_recovered	AB_features
KHBR20-00165	0.00405	AB_acute	AB_features
975-AMS-1074	0.0046	AB_acute	AB_features
BS-HS-193	0.0052	AB_acute	AB_features
860011285	0.00365	AB_acute	AB_features
BS-EQ-33-T2-replacement	0.007	AB_acute	AB_features
ADIRP0000387	0.0078	AB_recovered	AB_features
KH20-09714	0.00575	AB_acute	AB_features
1040	0.0033	AB_acute	AB_features
550042550	0.00415	AB_acute	AB_features
550041430	0.0056	AB_acute	AB_features
BS-HS-0195	0.00375	AB_acute	AB_features
KHBR20-00119	0.004	AB_acute	AB_features
ADIRP0000739	0.00635	AB_recovered	AB_features
ADIRP0002065	0.0054	AB_recovered	AB_features
BS-HS-08	0.0049	AB_acute	AB_features
860011138	0.0042	AB_acute	AB_features
BS-HS-130	0.009	AB_acute	AB_features
860011226	0.0044	AB_acute	AB_features
BS-HS-84	0.00365	AB_acute	AB_features
ADIRP0002512	0.0043	AB_recovered	AB_features
1013	0.00455	AB_acute	AB_features
KH20-09747	0.00425	AB_acute	AB_features
1240-AS-852	0.0057	AB_acute	AB_features
BS-EQ-21-T1-replacement	0.00545	AB_acute	AB_features
860011275	0.0034	AB_acute	AB_features
BS-HS-163	0.00605	AB_acute	AB_features
860011490	0.00555	AB_acute	AB_features
KH20-09654	0.0047	AB_acute	AB_features
KHBR20-00160	0.00555	AB_acute	AB_features
BS-GIGI_38-replacement	0.0031	AB_acute	AB_features
860011141	0.00605	AB_acute	AB_features
INCOV054-BL-3	0.00745	FMBA_healthy	AB_features
KHBR20-00086	0.00735	AB_acute	AB_features
550042410	0.00535	AB_acute	AB_features
1132-BL-340	0.00635	AB_acute	AB_features
860011280	0.0039	AB_acute	AB_features
1039	0.0036	AB_acute	AB_features
KH20-11813	0.0044	AB_acute	AB_features
ADIRP0000679	0.0025	AB_exposed	AB_features
BS-EQ-25-T0-replacement	0.0083	AB_acute	AB_features
BS-GIGI_92-replacement	0.00865	AB_acute	AB_features
1246-BM-1050	0.0059	AB_acute	AB_features
KHBR20-00133	0.00355	AB_acute	AB_features
INCOV041-BL-3	0.00375	FMBA_healthy	AB_features
KH20-11646	0.0048	AB_acute	AB_features
BS-EQ-23-T1-replacement	0.0052	AB_acute	AB_features
860011112	0.0052	AB_acute	AB_features
KH20-11699	0.0052	AB_acute	AB_features
860011335	0.0051	AB_acute	AB_features
ADIRP0000129	0.0052	AB_recovered	AB_features
BS-GIGI_39-replacement	0.0067	AB_acute	AB_features
INCOV060-BL-3	0.0061	FMBA_healthy	AB_features
KH20-11812	0.00425	AB_acute	AB_features
860011281	0.0046	AB_acute	AB_features
1038	0.00315	AB_acute	AB_features
KHBR20-00087	0.0077	AB_acute	AB_features
860011140	0.0037	AB_acute	AB_features
INCOV026-AC-3	0.0068	AB_acute	AB_features
BS-HS-70	0.00415	AB_acute	AB_features
KHBR20-00161	0.0052	AB_acute	AB_features
KH20-09655	0.00575	AB_acute	AB_features
INCOV075-BL-3	0.0046	FMBA_healthy	AB_features
INCOV005-BL-5	0.0025	FMBA_healthy	AB_features
KH20-11698	0.00475	AB_acute	AB_features
BS-HS-23	0.00505	AB_acute	AB_features
550042442	0.00345	AB_acute	AB_features
BS-HS-205	0.00425	AB_acute	AB_features
860011113	0.00505	AB_acute	AB_features
KH20-11647	0.00625	AB_acute	AB_features
INCOV033-AC-3	0.0029	AB_acute	AB_features
1133-CG-840	0.0053	AB_acute	AB_features
860011227	0.0035	AB_acute	AB_features
ADIRP0001104	0.00385	AB_acute	AB_features
860011139	0.0063	AB_acute	AB_features
KHBR20-00118	0.00595	AB_acute	AB_features
KHBR20-00206	0.0033	AB_acute	AB_features
727928BW	0.00395	AB_recovered	AB_features
ADIRP0002887	0.0047	AB_exposed	AB_features
1003-BS-445	0.0069	AB_acute	AB_features
BS-EQ-17-T1b-replacement	0.00765	AB_acute	AB_features
KH20-09715	0.0033	AB_acute	AB_features
BS-EQ-1-T2-replacement	0.00745	AB_acute	AB_features
1041	0.0043	AB_acute	AB_features
P0008108	0.0049	AB_acute	AB_features
BS-EQ-35-T1_BS-GIGI-65-replacement	0.00655	AB_acute	AB_features
ADIRP0000376	0.00625	AB_recovered	AB_features
860011491	0.00685	AB_acute	AB_features
860011274	0.00405	AB_acute	AB_features
860011392	0.0039	AB_acute	AB_features
1012	0.0062	AB_acute	AB_features
550040140	0.0059	AB_acute	AB_features
BS-GN-0009-T0-replacement	0.00795	AB_acute	AB_features
KH20-09746	0.00385	AB_acute	AB_features
ADIRP0001296	0.0061	AB_recovered	AB_features
KH20-11645	0.00525	AB_acute	AB_features
KHBR20-00130	0.00435	AB_acute	AB_features
BS-GIGI_08-replacement	0.00615	AB_acute	AB_features
ADIRP0000710	0.0029	AB_recovered	AB_features
860011111	0.00505	AB_acute	AB_features
BS-HS-207	0.00615	AB_acute	AB_features
BS-HS-119	0.00555	AB_acute	AB_features
550043981	0.00565	AB_acute	AB_features
BS-GIGI_91-replacement	0.0065	AB_acute	AB_features
1015-LR-446	0.0054	AB_acute	AB_features
ADIRP0002175	0.00475	AB_exposed	AB_features
BS-GN-0005-T0-replacement	0.0073	AB_acute	AB_features
860011336	0.0053	AB_acute	AB_features
KHBR20-00163	0.0069	AB_acute	AB_features
KH20-09657	0.00545	AB_acute	AB_features
KH20-09968	0.0067	AB_acute	AB_features
ADIRP0002301	0.00515	AB_recovered	AB_features
277-SR-664	0.0054	AB_acute	AB_features
BS-HS-72	0.0037	AB_acute	AB_features
KHBR20-00085	0.00525	AB_acute	AB_features
550041349	0.00365	AB_acute	AB_features
980-DS-1171	0.0064	AB_acute	AB_features
1247-DCM-727	0.0057	AB_acute	AB_features
KH20-11810	0.0077	AB_acute	AB_features
860011283	0.00795	AB_acute	AB_features
KH20-09744	0.00495	AB_acute	AB_features
1567127BW	0.00425	AB_recovered	AB_features
1010	0.0088	AB_acute	AB_features
BS-HS-0204	0.0058	AB_acute	AB_features
KHBR20-00196	0.0063	AB_acute	AB_features
ADIRP0000292	0.00665	AB_recovered	AB_features
KHBR20-00149	0.0066	AB_acute	AB_features
BS-HS-58	0.0054	AB_acute	AB_features
KH20-10000	0.00795	AB_acute	AB_features
860011493	0.00395	AB_acute	AB_features
BS-HS-160	0.01035	AB_acute	AB_features
550043927	0.0058	AB_acute	AB_features
860011276	0.00725	AB_acute	AB_features
1043	0.0049	AB_acute	AB_features
KH20-09717	0.00305	AB_acute	AB_features
BS-HS-0149	0.00695	AB_acute	AB_features
INCOV001-AC-5	0.00725	AB_acute	AB_features
INCOV071-AC-3	0.00555	AB_acute	AB_features
ADIRP0001321	0.0042	AB_exposed	AB_features
BS-HS-0196	0.00495	AB_acute	AB_features
BS-EQ-29-T1-replacement	0.00365	AB_acute	AB_features
KHBR20-00204	0.0043	AB_acute	AB_features
INCOV037-BL-3	0.00575	FMBA_healthy	AB_features
860011225	0.0048	AB_acute	AB_features
BS-HS-133	0.01115	AB_acute	AB_features
BS-SPECIAL-3	0.0052	AB_acute	AB_features
INCOV050-AC-3	0.00515	AB_acute	AB_features
INCOV020-AC-5	0.00445	AB_acute	AB_features
860011277	0.0026	AB_acute	AB_features
ADIRP0002034	0.0041	AB_recovered	AB_features
BS-HS-59	0.0055	AB_acute	AB_features
860011492	0.00355	AB_acute	AB_features
KHBR20-00148	0.0034	AB_acute	AB_features
ADIRP0001657	0.005	AB_acute	AB_features
BS-HS-86	0.00725	AB_acute	AB_features
1010-MG-251	0.0052	AB_acute	AB_features
KH20-09745	0.00515	AB_acute	AB_features
1011	0.0045	AB_acute	AB_features
860011224	0.0043	AB_acute	AB_features
KHBR20-00205	0.0061	AB_acute	AB_features
BS-HS-0197	0.0054	AB_acute	AB_features
INCOV045-AC-3	0.0062	AB_acute	AB_features
BS-EQ-29-T0-replacement	0.0043	AB_acute	AB_features
1042	0.0068	AB_acute	AB_features
KH20-09716	0.00575	AB_acute	AB_features
860011337	0.0048	AB_acute	AB_features
INCOV081-BL-3	0.0046	FMBA_healthy	AB_features
550042578	0.00515	AB_acute	AB_features
ADIRP0001717	0.0061	AB_recovered	AB_features
550043980	0.004	AB_acute	AB_features
BS-HS-118	0.00825	AB_acute	AB_features
860011110	0.00405	AB_acute	AB_features
BS-HS-20	0.00755	AB_acute	AB_features
BS-HS-206	0.00625	AB_acute	AB_features
KHBR20-00131	0.004	AB_acute	AB_features
KH20-11644	0.0069	AB_acute	AB_features
INCOV029-BL-3	0.00425	FMBA_healthy	AB_features
KH20-09689	0.0059	AB_acute	AB_features
1004-BM-132	0.00655	AB_acute	AB_features
BS-HS-194	0.00505	AB_acute	AB_features
860011282	0.0043	AB_acute	AB_features
BS-GN-0003-T0-replacement	0.0066	AB_acute	AB_features
KH20-11811	0.00585	AB_acute	AB_features
BS-HS-73	0.00775	AB_acute	AB_features
KHBR20-00084	0.0057	AB_acute	AB_features
ADIRP0002300	0.0053	AB_recovered	AB_features
KH20-09656	0.00355	AB_acute	AB_features
KH20-09969	0.00475	AB_acute	AB_features
KHBR20-00162	0.00395	AB_acute	AB_features
6232BW	0.00325	AB_recovered	AB_features
KHBR20-00143	0.00525	AB_acute	AB_features
550041250	0.0064	AB_acute	AB_features
977-NC-1268	0.00755	AB_acute	AB_features
KH20-09948	0.004	AB_acute	AB_features
KH20-09677	0.0079	AB_acute	AB_features
860011499	0.00245	AB_acute	AB_features
BS-HS-52	0.0061	AB_acute	AB_features
BS-SPECIAL-1-T2	0.00325	AB_acute	AB_features
BS-EQ-11-T2-replacement	0.00595	AB_acute	AB_features
860011345	0.0077	AB_acute	AB_features
ADIRP0001066	0.00645	AB_acute	AB_features
INCOV049-AC-3	0.0084	AB_acute	AB_features
KH20-09997	0.0037	AB_acute	AB_features
ADIRP0000247	0.0037	AB_recovered	AB_features
KH20-11665	0.0059	AB_acute	AB_features
ADIRP0000730	0.00575	AB_acute	AB_features
860011131	0.00355	AB_acute	AB_features
1049	0.0056	AB_acute	AB_features
860011316	0.0084	AB_acute	AB_features
ADIRP0002562	0.0054	AB_acute	AB_features
ADIRP0000623	0.0046	AB_recovered	AB_features
KH20-09737	0.00465	AB_acute	AB_features
1063	0.00545	AB_acute	AB_features
KH20-11690	0.0051	AB_acute	AB_features
ADIRP0000120	0.00535	AB_recovered	AB_features
INCOV063-AC-3	0.00575	AB_acute	AB_features
INCOV013-AC-5	0.0046	AB_acute	AB_features
BS-GIGI_65-replacement	0.005	AB_acute	AB_features
BS-GIGI_56-replacement	0.00575	AB_acute	AB_features
BS-GIGI_30-replacement	0.006	AB_acute	AB_features
860011205	0.0047	AB_acute	AB_features
BS-GIGI_03-replacement	0.00355	AB_acute	AB_features
1030	0.0047	AB_acute	AB_features
860011289	0.00325	AB_acute	AB_features
INCOV006-AC-5	0.0053	AB_acute	AB_features
INCOV076-AC-3	0.0042	AB_acute	AB_features
KH20-09682	0.0043	AB_acute	AB_features
KH20-09962	0.00485	AB_acute	AB_features
INCOV030-BL-3	0.00385	FMBA_healthy	AB_features
860011256	0.00705	AB_recovered	AB_features
BS-HS-140	0.00475	AB_acute	AB_features
860011204	0.00595	AB_acute	AB_features
550043955	0.0057	AB_acute	AB_features
INCOV057-AC-3	0.0093	AB_acute	AB_features
BS-GIGI_64-replacement	0.0072	AB_acute	AB_features
BS-GIGI_57-replacement	0.0083	AB_acute	AB_features
KH20-11691	0.0037	AB_acute	AB_features
1009-EKB-156	0.0042	AB_acute	AB_features
KH20-09736	0.0052	AB_acute	AB_features
1062	0.00495	AB_acute	AB_features
BS-GIGI_31-replacement	0.00745	AB_acute	AB_features
550043906	0.0037	AB_acute	AB_features
860011257	0.00615	AB_recovered	AB_features
1566889BW	0.0062	AB_recovered	AB_features
ADIRP0000355	0.0049	AB_recovered	AB_features
INCOV042-AC-3	0.00805	AB_acute	AB_features
KHBR20-00168	0.0071	AB_acute	AB_features
KH20-09963	0.0038	AB_acute	AB_features
550041441	0.00525	AB_acute	AB_features
1564208BW	0.00305	AB_recovered	AB_features
KH20-09683	0.0049	AB_acute	AB_features
ADIRP0001353	0.00745	AB_recovered	AB_features
SIXED-replacement	0.0057	AB_acute	AB_features
BS-EQ-0002-T2-replacement	0.00465	AB_acute	AB_features
1031	0.0043	AB_acute	AB_features
860011288	0.0066	AB_acute	AB_features
KH20-09996	0.0036	AB_acute	AB_features
860011447	0.00435	AB_acute	AB_features
ADIRP0001764	0.00505	AB_acute	AB_features
860011498	0.00365	AB_acute	AB_features
BS-EQ-11-T3-replacement	0.0065	AB_acute	AB_features
BS-HS-53	0.00705	AB_acute	AB_features
BS-EQ-19-T0-replacement	0.00525	AB_acute	AB_features
KH20-09949	0.00765	AB_acute	AB_features
ADIRP0000187	0.00605	AB_exposed	AB_features
KH20-09676	0.0051	AB_acute	AB_features
KH20-11637	0.0042	AB_acute	AB_features
KHBR20-00142	0.00385	AB_acute	AB_features
860011317	0.00515	AB_acute	AB_features
991-GA-529	0.00825	AB_acute	AB_features
1109-AAMU-1064	0.00515	AB_acute	AB_features
ADIRP0000937	0.00675	FMBA_healthy	AB_features
BS-EQ-0008-T1-replacement	0.0079	AB_acute	AB_features
1048	0.00495	AB_acute	AB_features
BS-HS-138	0.00675	AB_acute	AB_features
INCOV018-AC-5	0.00455	AB_acute	AB_features
INCOV068-AC-3	0.00455	AB_acute	AB_features
860011130	0.00455	AB_acute	AB_features
KHBR20-00111	0.00325	AB_acute	AB_features
1566510BW	0.00645	AB_recovered	AB_features
KH20-11664	0.00475	AB_acute	AB_features
ADIRP0001510	0.0056	AB_recovered	AB_features
1033	0.0051	AB_acute	AB_features
KH20-09681	0.0064	AB_acute	AB_features
550042523	0.00465	AB_acute	AB_features
INCOV009-BL-5	0.0033	FMBA_healthy	AB_features
INCOV079-BL-3	0.00305	FMBA_healthy	AB_features
ADIRP0000875	0.0051	AB_recovered	AB_features
BS-GIGI_55-replacement	0.0077	AB_acute	AB_features
BS-GIGI_66-replacement	0.00505	AB_acute	AB_features
KH20-09961	0.00405	AB_acute	AB_features
860011255	0.00265	AB_recovered	AB_features
INCOV006-CV-3	0.0039	AB_recovered	AB_features
BS-GIGI_33-replacement	0.00495	AB_acute	AB_features
ADIRP0000357	0.0054	AB_recovered	AB_features
ADIRP0001268	0.00525	AB_recovered	AB_features
1060	0.006	AB_acute	AB_features
KH20-09734	0.0062	AB_acute	AB_features
550042395	0.0057	AB_acute	AB_features
550041239-1	0.0073	AB_acute	AB_features
KHBR20-00139	0.00365	AB_acute	AB_features
INCOV013-CV-3	0.0035	AB_recovered	AB_features
860011118	0.00505	AB_acute	AB_features
BS-HS-28	0.0045	AB_acute	AB_features
860011206	0.0081	AB_acute	AB_features
KHBR20-00113	0.00625	AB_acute	AB_features
KH20-11666	0.00605	AB_acute	AB_features
INCOV053-BL-3	0.00545	FMBA_healthy	AB_features
860011132	0.0054	AB_acute	AB_features
BS-HS-02	0.0038	AB_acute	AB_features
BS-HS-224	0.00245	AB_acute	AB_features
1566622BW	0.0051	AB_recovered	AB_features
550042259	0.0072	AB_acute	AB_features
860011315	0.004	AB_acute	AB_features
ADIRP0001328	0.0024	AB_acute	AB_features
ADIRP0002156	0.00675	AB_recovered	AB_features
KH20-09674	0.0047	AB_acute	AB_features
KHBR20-00140	0.0037	AB_acute	AB_features
1132289BW	0.0058	AB_recovered	AB_features
1019	0.0067	AB_acute	AB_features
KHBR20-00079	0.0069	AB_acute	AB_features
BS-SPECIAL-1-T1	0.0039	AB_acute	AB_features
860011445	0.0059	AB_acute	AB_features
860011346	0.0072	AB_acute	AB_features
KH20-09994	0.00525	AB_acute	AB_features
7972BW	0.00625	AB_recovered	AB_features
860011314	0.00535	AB_acute	AB_features
INCOV017-BL-5	0.0048	FMBA_healthy	AB_features
INCOV067-BL-3	0.00435	FMBA_healthy	AB_features
INCOV018-CV-3	0.00395	AB_recovered	AB_features
BS-HS-225	0.00505	AB_acute	AB_features
KH20-11667	0.00595	AB_acute	AB_features
550042361	0.0057	AB_acute	AB_features
KHBR20-00112	0.00475	AB_acute	AB_features
KH20-09995	0.00555	AB_acute	AB_features
860011347	0.0042	AB_acute	AB_features
ADIRP0002104	0.0047	AB_recovered	AB_features
ADIRP0002519	0.00685	AB_recovered	AB_features
KHBR20-00078	0.00565	AB_acute	AB_features
INCOV072-BL-3	0.0084	FMBA_healthy	AB_features
INCOV002-BL-5	0.0052	FMBA_healthy	AB_features
ADIRP0001479	0.00735	AB_recovered	AB_features
1018	0.0023	AB_acute	AB_features
INCOV034-AC-3	0.0029	AB_acute	AB_features
KHBR20-00141	0.00365	AB_acute	AB_features
KH20-09675	0.00765	AB_acute	AB_features
ADIRP0000356	0.00495	AB_recovered	AB_features
550043905	0.0044	AB_acute	AB_features
860011254	0.00495	AB_recovered	AB_features
KH20-09960	0.00545	AB_acute	AB_features
ADIRP0001674	0.0032	AB_acute	AB_features
300412BW	0.0042	AB_recovered	AB_features
BS-GIGI_54-replacement	0.0064	AB_acute	AB_features
KH20-09680	0.0029	AB_acute	AB_features
BS-GIGI_67-replacement	0.0052	AB_acute	AB_features
BS-GIGI_01-replacement	0.008	AB_acute	AB_features
1032	0.0039	AB_acute	AB_features
BS-GIGI_32-replacement	0.0069	AB_acute	AB_features
860011207	0.00535	AB_acute	AB_features
860011119	0.004	AB_acute	AB_features
BS-HS-29	0.0037	AB_acute	AB_features
KHBR20-00138	0.00425	AB_acute	AB_features
KH20-11692	0.00865	AB_acute	AB_features
INCOV027-CV-3	0.00325	AB_recovered	AB_features
